system:index,date,datetime_UTC,latitude,longitude,radius_km,solar_radiation_J_m2,solar_radiation_kWh_m2,time_UTC,.geo
20260330T11,2026-03-30,2026-03-30 11:00,20.249102,85.800575,5,1285937.294117647,0.3572048039215686,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T12,2026-03-30,2026-03-30 12:00,20.249102,85.800575,5,514103.9764705882,0.14280666013071894,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T13,2026-03-30,2026-03-30 13:00,20.249102,85.800575,5,37497.50588235294,0.01041597385620915,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T14,2026-03-30,2026-03-30 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T15,2026-03-30,2026-03-30 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T16,2026-03-30,2026-03-30 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T17,2026-03-30,2026-03-30 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T18,2026-03-30,2026-03-30 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T19,2026-03-30,2026-03-30 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T20,2026-03-30,2026-03-30 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T21,2026-03-30,2026-03-30 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T22,2026-03-30,2026-03-30 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260330T23,2026-03-30,2026-03-30 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T00,2026-03-31,2026-03-31 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T01,2026-03-31,2026-03-31 01:00,20.249102,85.800575,5,102130.23235294118,0.028369508986928107,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T02,2026-03-31,2026-03-31 02:00,20.249102,85.800575,5,710929.6088235293,0.19748044689542482,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T03,2026-03-31,2026-03-31 03:00,20.249102,85.800575,5,1564013.994117647,0.4344483316993464,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T04,2026-03-31,2026-03-31 04:00,20.249102,85.800575,5,2341003.9294117647,0.6502788692810457,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T05,2026-03-31,2026-03-31 05:00,20.249102,85.800575,5,2778084.7176470584,0.7716901993464051,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T06,2026-03-31,2026-03-31 06:00,20.249102,85.800575,5,3306279.3058823524,0.9184109183006535,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T07,2026-03-31,2026-03-31 07:00,20.249102,85.800575,5,3065828.282352941,0.8516189673202614,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T08,2026-03-31,2026-03-31 08:00,20.249102,85.800575,5,2934508.3529411764,0.8151412091503267,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T09,2026-03-31,2026-03-31 09:00,20.249102,85.800575,5,2425125.1294117644,0.6736458692810456,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T10,2026-03-31,2026-03-31 10:00,20.249102,85.800575,5,1749473.1294117647,0.4859647581699346,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T11,2026-03-31,2026-03-31 11:00,20.249102,85.800575,5,1220721.9764705882,0.3390894379084967,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T12,2026-03-31,2026-03-31 12:00,20.249102,85.800575,5,485665.81176470587,0.13490716993464053,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T13,2026-03-31,2026-03-31 13:00,20.249102,85.800575,5,37141.43529411764,0.010317065359477122,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T14,2026-03-31,2026-03-31 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T15,2026-03-31,2026-03-31 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T16,2026-03-31,2026-03-31 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T17,2026-03-31,2026-03-31 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T18,2026-03-31,2026-03-31 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T19,2026-03-31,2026-03-31 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T20,2026-03-31,2026-03-31 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T21,2026-03-31,2026-03-31 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T22,2026-03-31,2026-03-31 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260331T23,2026-03-31,2026-03-31 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T00,2026-04-01,2026-04-01 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T01,2026-04-01,2026-04-01 01:00,20.249102,85.800575,5,126565.09411764705,0.03515697058823529,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T02,2026-04-01,2026-04-01 02:00,20.249102,85.800575,5,770583.8647058824,0.21405107352941177,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T03,2026-04-01,2026-04-01 03:00,20.249102,85.800575,5,1599209.8529411764,0.4442249591503268,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T04,2026-04-01,2026-04-01 04:00,20.249102,85.800575,5,2364250.8235294116,0.656736339869281,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T05,2026-04-01,2026-04-01 05:00,20.249102,85.800575,5,2959745.9411764704,0.8221516503267974,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T06,2026-04-01,2026-04-01 06:00,20.249102,85.800575,5,3321540.635294117,0.9226501764705881,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T07,2026-04-01,2026-04-01 07:00,20.249102,85.800575,5,3426506.282352941,0.9518073006535948,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T08,2026-04-01,2026-04-01 08:00,20.249102,85.800575,5,3227992.6588235293,0.8966646274509803,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T09,2026-04-01,2026-04-01 09:00,20.249102,85.800575,5,2670567.0352941174,0.7418241764705882,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T10,2026-04-01,2026-04-01 10:00,20.249102,85.800575,5,1962330.8941176466,0.5450919150326796,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T11,2026-04-01,2026-04-01 11:00,20.249102,85.800575,5,1190693.9529411762,0.33074832026143786,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T12,2026-04-01,2026-04-01 12:00,20.249102,85.800575,5,309491.27058823523,0.0859697973856209,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T13,2026-04-01,2026-04-01 13:00,20.249102,85.800575,5,31489.22352941176,0.008747006535947711,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T14,2026-04-01,2026-04-01 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T15,2026-04-01,2026-04-01 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T16,2026-04-01,2026-04-01 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T17,2026-04-01,2026-04-01 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T18,2026-04-01,2026-04-01 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T19,2026-04-01,2026-04-01 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T20,2026-04-01,2026-04-01 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T21,2026-04-01,2026-04-01 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T22,2026-04-01,2026-04-01 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260401T23,2026-04-01,2026-04-01 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T00,2026-04-02,2026-04-02 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T01,2026-04-02,2026-04-02 01:00,20.249102,85.800575,5,133975.75294117647,0.03721548692810458,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T02,2026-04-02,2026-04-02 02:00,20.249102,85.800575,5,794737.8941176469,0.2207605261437908,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T03,2026-04-02,2026-04-02 03:00,20.249102,85.800575,5,1625598.0352941174,0.4515550098039215,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T04,2026-04-02,2026-04-02 04:00,20.249102,85.800575,5,2396861.282352941,0.6657948006535948,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T05,2026-04-02,2026-04-02 05:00,20.249102,85.800575,5,3000830.5411764705,0.8335640392156862,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T06,2026-04-02,2026-04-02 06:00,20.249102,85.800575,5,3370748.6588235293,0.9363190718954248,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T07,2026-04-02,2026-04-02 07:00,20.249102,85.800575,5,3473603.858823529,0.9648899607843137,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T08,2026-04-02,2026-04-02 08:00,20.249102,85.800575,5,3319153.9764705882,0.9219872156862745,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T09,2026-04-02,2026-04-02 09:00,20.249102,85.800575,5,2867223.2941176468,0.7964509150326796,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T10,2026-04-02,2026-04-02 10:00,20.249102,85.800575,5,2200781.1999999997,0.6113281111111111,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T11,2026-04-02,2026-04-02 11:00,20.249102,85.800575,5,1354161.8588235294,0.3761560718954248,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T12,2026-04-02,2026-04-02 12:00,20.249102,85.800575,5,515405.19999999995,0.1431681111111111,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T13,2026-04-02,2026-04-02 13:00,20.249102,85.800575,5,41947.67058823529,0.011652130718954247,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T14,2026-04-02,2026-04-02 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T15,2026-04-02,2026-04-02 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T16,2026-04-02,2026-04-02 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T17,2026-04-02,2026-04-02 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T18,2026-04-02,2026-04-02 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T19,2026-04-02,2026-04-02 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T20,2026-04-02,2026-04-02 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T21,2026-04-02,2026-04-02 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T22,2026-04-02,2026-04-02 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260402T23,2026-04-02,2026-04-02 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T00,2026-04-03,2026-04-03 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T01,2026-04-03,2026-04-03 01:00,20.249102,85.800575,5,140937.44999999998,0.03914929166666666,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T02,2026-04-03,2026-04-03 02:00,20.249102,85.800575,5,791846.4970588234,0.2199573602941176,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T03,2026-04-03,2026-04-03 03:00,20.249102,85.800575,5,1532225.5941176468,0.42561822058823523,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T04,2026-04-03,2026-04-03 04:00,20.249102,85.800575,5,2392682.188235294,0.6646339411764706,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T05,2026-04-03,2026-04-03 05:00,20.249102,85.800575,5,2897611.8235294116,0.8048921732026143,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T06,2026-04-03,2026-04-03 06:00,20.249102,85.800575,5,3352106.8705882356,0.9311407973856209,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T07,2026-04-03,2026-04-03 07:00,20.249102,85.800575,5,3435481.9529411765,0.9543005424836601,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T08,2026-04-03,2026-04-03 08:00,20.249102,85.800575,5,3283327.4588235286,0.9120354052287579,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T09,2026-04-03,2026-04-03 09:00,20.249102,85.800575,5,2811262.0941176466,0.7809061372549019,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T10,2026-04-03,2026-04-03 10:00,20.249102,85.800575,5,1921885.7176470587,0.5338571437908496,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T11,2026-04-03,2026-04-03 11:00,20.249102,85.800575,5,817875.6705882353,0.2271876862745098,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T12,2026-04-03,2026-04-03 12:00,20.249102,85.800575,5,501224.9176470588,0.13922914379084966,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T13,2026-04-03,2026-04-03 13:00,20.249102,85.800575,5,35880.4,0.009966777777777778,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T14,2026-04-03,2026-04-03 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T15,2026-04-03,2026-04-03 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T16,2026-04-03,2026-04-03 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T17,2026-04-03,2026-04-03 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T18,2026-04-03,2026-04-03 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T19,2026-04-03,2026-04-03 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T20,2026-04-03,2026-04-03 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T21,2026-04-03,2026-04-03 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T22,2026-04-03,2026-04-03 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260403T23,2026-04-03,2026-04-03 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T00,2026-04-04,2026-04-04 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T01,2026-04-04,2026-04-04 01:00,20.249102,85.800575,5,137257.6205882353,0.03812711683006536,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T02,2026-04-04,2026-04-04 02:00,20.249102,85.800575,5,751094.544117647,0.20863737336601304,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T03,2026-04-04,2026-04-04 03:00,20.249102,85.800575,5,1569676.0235294118,0.4360211176470588,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T04,2026-04-04,2026-04-04 04:00,20.249102,85.800575,5,2366537.776470588,0.6573716045751633,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T05,2026-04-04,2026-04-04 05:00,20.249102,85.800575,5,2898758.5411764705,0.8052107058823529,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T06,2026-04-04,2026-04-04 06:00,20.249102,85.800575,5,3209431.494117647,0.891508748366013,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T07,2026-04-04,2026-04-04 07:00,20.249102,85.800575,5,3322117.1764705875,0.9228103267973854,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T08,2026-04-04,2026-04-04 08:00,20.249102,85.800575,5,3072421.1058823527,0.8534503071895424,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T09,2026-04-04,2026-04-04 09:00,20.249102,85.800575,5,2608832.0705882353,0.7246755751633986,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T10,2026-04-04,2026-04-04 10:00,20.249102,85.800575,5,1999638.752941176,0.5554552091503266,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T11,2026-04-04,2026-04-04 11:00,20.249102,85.800575,5,1055840.7294117645,0.29328909150326793,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T12,2026-04-04,2026-04-04 12:00,20.249102,85.800575,5,429582.8705882352,0.11932857516339868,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T13,2026-04-04,2026-04-04 13:00,20.249102,85.800575,5,38737.388235294115,0.010760385620915032,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T14,2026-04-04,2026-04-04 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T15,2026-04-04,2026-04-04 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T16,2026-04-04,2026-04-04 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T17,2026-04-04,2026-04-04 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T18,2026-04-04,2026-04-04 18:00,20.249102,85.800575,5,0.0,0.0,18:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T19,2026-04-04,2026-04-04 19:00,20.249102,85.800575,5,0.0,0.0,19:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T20,2026-04-04,2026-04-04 20:00,20.249102,85.800575,5,0.0,0.0,20:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T21,2026-04-04,2026-04-04 21:00,20.249102,85.800575,5,0.0,0.0,21:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T22,2026-04-04,2026-04-04 22:00,20.249102,85.800575,5,0.0,0.0,22:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260404T23,2026-04-04,2026-04-04 23:00,20.249102,85.800575,5,0.0,0.0,23:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T00,2026-04-05,2026-04-05 00:00,20.249102,85.800575,5,0.0,0.0,00:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T01,2026-04-05,2026-04-05 01:00,20.249102,85.800575,5,129345.02647058821,0.03592917401960784,01:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T02,2026-04-05,2026-04-05 02:00,20.249102,85.800575,5,602322.3323529412,0.1673117589869281,02:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T03,2026-04-05,2026-04-05 03:00,20.249102,85.800575,5,1286834.4647058824,0.35745401797385623,03:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T04,2026-04-05,2026-04-05 04:00,20.249102,85.800575,5,2187008.1647058823,0.6075022679738562,04:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T05,2026-04-05,2026-04-05 05:00,20.249102,85.800575,5,2354358.070588235,0.6539883529411763,05:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T06,2026-04-05,2026-04-05 06:00,20.249102,85.800575,5,2398905.6117647053,0.6663626699346403,06:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T07,2026-04-05,2026-04-05 07:00,20.249102,85.800575,5,2482826.3294117646,0.6896739803921569,07:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T08,2026-04-05,2026-04-05 08:00,20.249102,85.800575,5,1880358.7999999996,0.5223218888888888,08:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T09,2026-04-05,2026-04-05 09:00,20.249102,85.800575,5,2044133.8117647057,0.5678149477124182,09:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T10,2026-04-05,2026-04-05 10:00,20.249102,85.800575,5,1397712.5647058822,0.3882534901960784,10:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T11,2026-04-05,2026-04-05 11:00,20.249102,85.800575,5,1004900.2117647058,0.27913894771241826,11:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T12,2026-04-05,2026-04-05 12:00,20.249102,85.800575,5,420859.90588235296,0.11690552941176471,12:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T13,2026-04-05,2026-04-05 13:00,20.249102,85.800575,5,36380.02352941176,0.010105562091503267,13:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T14,2026-04-05,2026-04-05 14:00,20.249102,85.800575,5,0.0,0.0,14:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T15,2026-04-05,2026-04-05 15:00,20.249102,85.800575,5,0.0,0.0,15:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T16,2026-04-05,2026-04-05 16:00,20.249102,85.800575,5,0.0,0.0,16:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20260405T17,2026-04-05,2026-04-05 17:00,20.249102,85.800575,5,0.0,0.0,17:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
